Date,Temperature,Rainfall,Humidity,State
20201027,23.77,0.0,75.65,Odisha
20201028,22.91,0.0,73.63,Odisha
20201029,22.42,0.0,76.33,Odisha
20201030,23.13,0.06,78.36,Odisha
20201031,24.14,0.0,82.92,Odisha
20201101,24.7,0.0,85.32,Odisha
20201102,24.04,0.0,80.09,Odisha
20201103,24.6,0.0,76.14,Odisha
20201104,24.2,0.0,75.25,Odisha
20201105,24.04,0.0,67.18,Odisha
20201106,22.81,0.0,70.35,Odisha
20201107,21.08,0.0,73.86,Odisha
20201108,20.15,0.0,74.2,Odisha
20201109,20.26,0.0,77.86,Odisha
20201110,21.12,0.05,85.28,Odisha
20201111,22.46,0.03,87.78,Odisha
20201112,22.4,0.01,86.53,Odisha
20201113,22.69,0.0,82.88,Odisha
20201114,22.27,0.0,81.99,Odisha
20201115,22.85,0.0,82.0,Odisha
20201116,23.88,0.0,79.4,Odisha
20201117,23.61,0.0,80.21,Odisha
20201118,23.62,0.0,78.43,Odisha
20201119,23.43,0.03,76.68,Odisha
20201120,23.73,1.75,82.08,Odisha
20201121,22.65,2.42,87.78,Odisha
20201122,20.67,0.02,79.65,Odisha
20201123,19.43,0.0,74.09,Odisha
20201124,19.19,0.0,75.21,Odisha
20201125,18.68,0.0,75.36,Odisha
20201126,18.45,0.13,80.5,Odisha
20201127,19.29,0.09,78.4,Odisha
20201128,19.8,0.0,74.51,Odisha
20201129,20.18,0.0,69.0,Odisha
20201130,20.19,0.0,66.28,Odisha
20201201,20.34,0.0,67.53,Odisha
20201202,19.6,0.0,76.27,Odisha
20201203,18.74,0.0,77.58,Odisha
20201204,18.6,0.0,71.04,Odisha
20201205,19.16,0.0,67.73,Odisha
20201206,19.46,0.0,67.01,Odisha
20201207,19.06,0.0,74.34,Odisha
20201208,18.82,0.0,77.18,Odisha
20201209,19.07,0.0,74.98,Odisha
20201210,19.22,0.0,71.48,Odisha
20201211,19.39,0.0,71.26,Odisha
20201212,19.35,0.0,70.96,Odisha
20201213,19.91,0.0,71.14,Odisha
20201214,21.1,0.0,74.01,Odisha
20201215,21.17,0.0,79.89,Odisha
20201216,21.52,0.0,79.1,Odisha
20201217,21.29,0.0,80.7,Odisha
20201218,19.44,0.0,79.05,Odisha
20201219,16.94,0.0,73.27,Odisha
20201220,14.84,0.0,63.52,Odisha
20201221,14.44,0.0,63.95,Odisha
20201222,15.29,0.0,67.19,Odisha
20201223,16.26,0.0,64.39,Odisha
20201224,17.27,0.0,63.08,Odisha
20201225,17.12,0.0,66.24,Odisha
20201226,16.65,0.0,66.21,Odisha
20201227,16.46,0.0,62.12,Odisha
20201228,17.13,0.0,60.36,Odisha
20201229,18.24,0.0,67.71,Odisha
20201230,18.4,0.0,68.01,Odisha
20201231,18.75,0.0,66.73,Odisha
20210101,18.44,0.0,63.3,Odisha
20210102,18.19,0.0,63.44,Odisha
20210103,18.84,0.0,64.83,Odisha
20210104,18.97,0.0,70.15,Odisha
20210105,19.51,0.0,70.62,Odisha
20210106,21.37,0.0,65.65,Odisha
20210107,22.65,0.0,63.44,Odisha
20210108,22.3,0.0,66.94,Odisha
20210109,21.65,0.0,70.54,Odisha
20210110,22.4,0.0,65.25,Odisha
20210111,22.65,0.0,68.81,Odisha
20210112,21.5,0.0,69.99,Odisha
20210113,20.42,0.0,65.88,Odisha
20210114,18.92,0.0,60.01,Odisha
20210115,17.05,0.0,53.99,Odisha
20210116,17.86,0.0,45.47,Odisha
20210117,17.01,0.0,68.39,Odisha
20210118,17.82,0.0,64.63,Odisha
20210119,19.81,0.0,59.18,Odisha
20210120,21.17,0.0,61.33,Odisha
20210121,19.95,0.0,53.72,Odisha
20210122,18.05,0.0,44.74,Odisha
20210123,18.79,0.0,45.22,Odisha
20210124,20.6,0.0,43.99,Odisha
20210125,21.61,0.0,51.98,Odisha
20210126,21.32,0.0,71.81,Odisha
20210127,20.24,0.0,73.36,Odisha
20210128,20.37,0.0,68.8,Odisha
20210129,20.51,1.31,69.83,Odisha
20210130,19.87,0.04,61.92,Odisha
20210131,17.34,0.0,40.23,Odisha
20210201,17.4,0.0,38.52,Odisha
20210202,18.42,0.0,39.15,Odisha
20210203,19.3,0.0,40.71,Odisha
20210204,19.86,0.0,40.95,Odisha
20210205,20.65,0.0,41.01,Odisha
20210206,20.75,0.0,42.44,Odisha
20210207,20.79,0.01,49.77,Odisha
20210208,19.85,0.0,44.62,Odisha
20210209,20.61,0.0,38.33,Odisha
20210210,21.87,0.0,37.16,Odisha
20210211,22.05,0.0,44.04,Odisha
20210212,22.29,0.0,59.76,Odisha
20210213,23.15,0.0,54.26,Odisha
20210214,23.32,0.0,47.42,Odisha
20210215,23.06,0.0,44.59,Odisha
20210216,24.49,0.67,44.2,Odisha
20210217,24.3,0.51,52.24,Odisha
20210218,24.21,0.24,50.16,Odisha
20210219,24.02,0.04,49.49,Odisha
20210220,23.9,0.0,50.38,Odisha
20210221,24.4,0.0,48.37,Odisha
20210222,24.18,0.0,40.87,Odisha
20210223,23.8,0.0,34.82,Odisha
20210224,24.35,0.0,31.83,Odisha
20210225,24.97,0.0,30.65,Odisha
20210226,25.55,0.0,31.57,Odisha
20210227,25.97,0.0,29.34,Odisha
20210228,26.6,0.0,29.23,Odisha
20210301,27.63,0.0,29.36,Odisha
20210302,27.03,0.0,32.59,Odisha
20210303,26.26,0.0,21.18,Odisha
20210304,25.97,0.0,20.86,Odisha
20210305,26.93,0.0,21.56,Odisha
20210306,26.41,0.0,23.21,Odisha
20210307,27.6,0.0,17.34,Odisha
20210308,27.78,0.0,24.14,Odisha
20210309,27.74,0.0,42.12,Odisha
20210310,28.77,0.0,39.36,Odisha
20210311,28.98,0.13,48.37,Odisha
20210312,27.69,6.64,59.9,Odisha
20210313,26.84,3.42,55.96,Odisha
20210314,27.29,0.0,48.25,Odisha
20210315,27.59,0.0,37.49,Odisha
20210316,28.09,0.0,30.51,Odisha
20210317,28.97,0.0,37.27,Odisha
20210318,29.44,0.0,29.57,Odisha
20210319,29.25,0.0,29.58,Odisha
20210320,29.25,0.09,31.28,Odisha
20210321,30.36,0.0,31.16,Odisha
20210322,31.02,0.0,27.54,Odisha
20210323,31.89,0.01,30.99,Odisha
20210324,32.16,0.01,26.8,Odisha
20210325,31.28,0.0,25.52,Odisha
20210326,31.43,0.0,32.01,Odisha
20210327,31.37,0.3,32.94,Odisha
20210328,30.62,1.39,38.31,Odisha
20210329,31.43,0.0,32.49,Odisha
20210330,32.06,0.0,19.05,Odisha
20210331,32.3,0.0,14.9,Odisha
20210401,31.53,0.0,14.73,Odisha
20210402,31.47,0.0,30.37,Odisha
20210403,31.27,0.02,51.82,Odisha
20210404,31.71,0.17,43.83,Odisha
20210405,30.9,0.56,45.04,Odisha
20210406,31.05,0.0,44.55,Odisha
20210407,31.65,0.0,49.19,Odisha
20210408,31.98,1.6,49.89,Odisha
20210409,30.99,3.34,52.45,Odisha
20210410,31.1,0.34,50.44,Odisha
20210411,32.29,0.0,41.16,Odisha
20210412,32.35,1.18,39.34,Odisha
20210413,32.69,0.01,35.08,Odisha
20210414,32.27,1.1,34.22,Odisha
20210415,31.4,2.21,38.03,Odisha
20210416,31.29,0.36,41.15,Odisha
20210417,31.85,0.0,46.65,Odisha
20210418,32.12,0.32,45.8,Odisha
20210419,32.34,1.05,38.63,Odisha
20210420,32.83,0.12,40.02,Odisha
20210421,33.41,0.1,42.21,Odisha
20210422,31.82,6.54,46.27,Odisha
20210423,32.12,0.25,40.94,Odisha
20210424,32.1,3.04,35.47,Odisha
20210425,32.53,0.0,35.19,Odisha
20210426,32.51,0.0,32.6,Odisha
20210427,33.29,0.0,32.29,Odisha
20210428,33.02,0.0,37.99,Odisha
20210429,32.29,0.0,47.49,Odisha
20210430,32.53,0.6,48.33,Odisha
20210501,31.7,5.35,52.05,Odisha
20210502,32.64,1.54,48.38,Odisha
20210503,32.18,4.66,44.33,Odisha
20210504,31.25,4.65,49.8,Odisha
20210505,31.75,1.83,51.05,Odisha
20210506,31.4,4.57,55.18,Odisha
20210507,32.07,5.05,52.43,Odisha
20210508,31.07,7.75,59.63,Odisha
20210509,31.53,4.91,58.07,Odisha
20210510,31.03,5.79,59.92,Odisha
20210511,31.18,7.98,57.28,Odisha
20210512,31.84,8.66,58.14,Odisha
20210513,32.74,7.9,54.75,Odisha
20210514,31.67,10.15,58.27,Odisha
20210515,32.38,0.0,47.52,Odisha
20210516,32.43,0.0,57.17,Odisha
20210517,33.07,0.0,56.79,Odisha
20210518,33.87,0.0,53.14,Odisha
20210519,34.3,0.0,50.49,Odisha
20210520,32.05,0.54,61.05,Odisha
20210521,31.77,6.47,61.92,Odisha
20210522,30.88,2.9,66.23,Odisha
20210523,32.31,0.12,52.11,Odisha
20210524,31.85,0.55,42.9,Odisha
20210525,28.59,16.11,54.38,Odisha
20210526,26.23,91.92,86.26,Odisha
20210527,28.09,2.15,73.26,Odisha
20210528,29.67,1.87,68.33,Odisha
20210529,30.89,0.09,69.76,Odisha
20210530,31.2,0.26,68.91,Odisha
20210531,31.83,0.74,65.16,Odisha
20210601,31.1,2.56,68.92,Odisha
20210602,30.03,2.87,71.66,Odisha
20210603,29.96,2.33,71.38,Odisha
20210604,30.77,0.0,64.79,Odisha
20210605,30.89,0.69,66.33,Odisha
20210606,31.55,0.96,62.36,Odisha
20210607,32.49,0.46,59.29,Odisha
20210608,31.21,18.58,68.84,Odisha
20210609,28.54,26.2,84.98,Odisha
20210610,27.1,3.39,83.37,Odisha
20210611,28.21,3.12,81.62,Odisha
20210612,28.15,54.72,83.08,Odisha
20210613,26.93,23.21,89.95,Odisha
20210614,27.89,9.6,86.3,Odisha
20210615,27.88,8.34,80.67,Odisha
20210616,28.06,5.4,82.07,Odisha
20210617,26.99,7.73,85.35,Odisha
20210618,26.51,11.37,85.01,Odisha
20210619,26.62,4.41,86.28,Odisha
20210620,27.88,1.47,80.49,Odisha
20210621,28.28,1.02,78.81,Odisha
20210622,26.95,34.47,86.27,Odisha
20210623,27.32,4.13,86.16,Odisha
20210624,27.46,8.36,85.68,Odisha
20210625,26.96,6.73,84.61,Odisha
20210626,28.09,1.21,82.69,Odisha
20210627,27.47,1.07,86.1,Odisha
20210628,27.49,0.23,84.73,Odisha
20210629,27.74,0.06,86.15,Odisha
20210630,28.76,0.25,82.98,Odisha
20210701,28.52,0.67,82.72,Odisha
20210702,27.5,12.44,86.78,Odisha
20210703,27.23,5.27,87.87,Odisha
20210704,27.11,13.81,87.47,Odisha
20210705,26.89,10.43,89.13,Odisha
20210706,28.05,2.1,84.54,Odisha
20210707,27.28,23.28,90.7,Odisha
20210708,27.35,9.25,92.03,Odisha
20210709,27.79,4.88,85.29,Odisha
20210710,27.78,2.92,82.87,Odisha
20210711,27.28,6.57,86.82,Odisha
20210712,27.31,11.0,87.81,Odisha
20210713,27.18,10.07,87.38,Odisha
20210714,27.44,5.87,86.4,Odisha
20210715,27.63,0.95,85.58,Odisha
20210716,27.83,0.06,85.23,Odisha
20210717,27.82,0.04,84.43,Odisha
20210718,28.37,7.81,83.17,Odisha
20210719,28.14,7.76,85.07,Odisha
20210720,28.04,20.77,84.21,Odisha
20210721,28.01,20.18,85.71,Odisha
20210722,27.83,19.9,86.69,Odisha
20210723,27.91,14.98,89.16,Odisha
20210724,27.04,16.48,88.96,Odisha
20210725,28.08,1.19,85.58,Odisha
20210726,26.98,0.64,86.94,Odisha
20210727,27.21,12.68,88.52,Odisha
20210728,26.68,3.3,87.64,Odisha
20210729,25.76,14.23,91.11,Odisha
20210730,25.41,22.2,91.15,Odisha
20210731,26.43,1.73,86.17,Odisha
20210801,27.29,1.83,85.6,Odisha
20210802,27.52,0.41,85.5,Odisha
20210803,26.61,1.45,89.8,Odisha
20210804,26.52,1.32,89.48,Odisha
20210805,26.93,0.8,87.86,Odisha
20210806,27.87,2.71,84.66,Odisha
20210807,27.09,3.1,85.7,Odisha
20210808,27.95,1.02,83.09,Odisha
20210809,27.91,1.79,85.56,Odisha
20210810,27.38,4.24,89.11,Odisha
20210811,27.79,2.07,88.91,Odisha
20210812,27.99,8.93,88.39,Odisha
20210813,28.13,0.71,83.8,Odisha
20210814,28.19,8.26,84.3,Odisha
20210815,28.34,5.82,84.71,Odisha
20210816,27.9,2.31,87.11,Odisha
20210817,26.86,5.3,87.95,Odisha
20210818,27.04,4.87,88.3,Odisha
20210819,26.96,3.79,88.17,Odisha
20210820,26.42,5.19,90.96,Odisha
20210821,27.08,2.79,87.96,Odisha
20210822,27.39,0.27,83.65,Odisha
20210823,27.24,3.48,85.89,Odisha
20210824,27.52,4.73,86.57,Odisha
20210825,26.83,2.06,90.94,Odisha
20210826,26.43,22.4,94.33,Odisha
20210827,26.53,15.42,90.0,Odisha
20210828,27.13,17.61,87.87,Odisha
20210829,27.22,6.99,89.58,Odisha
20210830,26.65,11.43,90.51,Odisha
20210831,26.77,5.16,89.13,Odisha
20210901,26.74,2.47,87.52,Odisha
20210902,26.74,0.18,86.27,Odisha
20210903,27.29,1.15,83.83,Odisha
20210904,27.2,5.12,85.71,Odisha
20210905,27.6,9.02,87.45,Odisha
20210906,26.95,17.06,91.41,Odisha
20210907,26.42,8.78,90.77,Odisha
20210908,26.54,8.1,91.26,Odisha
20210909,26.89,4.99,87.19,Odisha
20210910,27.35,4.18,85.21,Odisha
20210911,26.57,2.94,89.69,Odisha
20210912,26.35,59.74,90.5,Odisha
20210913,26.29,99.51,93.45,Odisha
20210914,26.51,47.8,94.03,Odisha
20210915,26.71,11.48,93.68,Odisha
20210916,26.91,7.56,89.05,Odisha
20210917,26.05,3.54,87.15,Odisha
20210918,25.69,4.37,90.47,Odisha
20210919,25.19,13.56,92.97,Odisha
20210920,25.69,17.69,90.88,Odisha
20210921,26.57,10.65,89.08,Odisha
20210922,26.37,8.22,91.47,Odisha
20210923,25.79,3.76,94.74,Odisha
20210924,26.41,0.15,88.34,Odisha
20210925,27.32,0.57,85.43,Odisha
20210926,26.44,4.26,90.86,Odisha
20210927,26.22,6.78,91.46,Odisha
20210928,25.94,5.67,91.18,Odisha
20210929,25.98,1.58,89.78,Odisha
20210930,25.71,6.44,92.11,Odisha
20211001,26.54,0.78,88.98,Odisha
20211002,26.93,2.16,87.13,Odisha
20211003,27.14,1.89,87.35,Odisha
20211004,27.31,4.39,85.33,Odisha
20211005,26.53,5.45,89.73,Odisha
20211006,26.56,1.19,86.02,Odisha
20211007,27.0,1.86,85.67,Odisha
20211008,27.2,4.03,86.18,Odisha
20211009,26.92,1.63,84.87,Odisha
20211010,26.28,0.2,79.55,Odisha
20211011,26.35,0.07,81.3,Odisha
20211012,26.84,0.01,82.52,Odisha
20211013,26.79,0.61,85.45,Odisha
20211014,26.75,3.26,88.43,Odisha
20211015,26.44,2.57,91.01,Odisha
20211016,25.99,8.52,92.87,Odisha
20211017,25.9,9.56,90.64,Odisha
20211018,26.25,6.7,89.78,Odisha
20211019,26.61,8.35,92.4,Odisha
20211020,25.33,1.01,92.76,Odisha
20211021,24.52,0.0,85.6,Odisha
20211022,22.9,0.0,79.39,Odisha
20211023,23.14,0.0,75.47,Odisha
20211024,24.15,0.0,71.13,Odisha
20211025,24.06,0.0,72.98,Odisha
20211026,23.56,0.19,81.4,Odisha
20211027,24.28,0.88,88.86,Odisha
20211028,23.3,0.19,91.1,Odisha
20211029,23.97,0.66,86.85,Odisha
20211030,24.26,0.02,84.13,Odisha
20211031,24.5,0.0,87.55,Odisha
20211101,23.51,0.81,83.14,Odisha
20211102,23.5,0.33,89.77,Odisha
20211103,23.28,0.0,88.37,Odisha
20211104,23.98,0.0,85.8,Odisha
20211105,23.55,0.0,83.6,Odisha
20211106,22.87,0.0,79.54,Odisha
20211107,21.37,0.0,74.18,Odisha
20211108,20.62,0.0,74.51,Odisha
20211109,20.07,0.0,78.75,Odisha
20211110,20.38,0.0,79.62,Odisha
20211111,21.38,0.41,86.96,Odisha
20211112,23.3,11.83,92.19,Odisha
20211113,23.63,6.67,95.01,Odisha
20211114,24.48,6.09,91.05,Odisha
20211115,24.74,12.83,89.55,Odisha
20211116,24.42,5.0,91.11,Odisha
20211117,23.14,0.0,89.67,Odisha
20211118,22.85,0.0,86.79,Odisha
20211119,23.01,0.0,86.33,Odisha
20211120,23.19,0.26,87.2,Odisha
20211121,24.21,0.07,86.18,Odisha
20211122,24.98,2.3,85.05,Odisha
20211123,24.41,0.39,82.76,Odisha
20211124,23.08,0.02,88.85,Odisha
20211125,22.77,0.0,80.45,Odisha
20211126,22.04,0.0,78.51,Odisha
20211127,20.02,0.0,79.39,Odisha
20211128,18.64,0.0,77.07,Odisha
20211129,17.78,0.0,79.99,Odisha
20211130,18.03,0.0,77.54,Odisha
20211201,18.64,0.0,77.33,Odisha
20211202,19.28,0.0,81.47,Odisha
20211203,18.44,0.07,90.59,Odisha
20211204,20.0,7.26,92.29,Odisha
20211205,21.32,19.15,94.26,Odisha
20211206,21.84,4.67,90.54,Odisha
20211207,21.2,0.0,87.4,Odisha
20211208,20.53,0.0,87.84,Odisha
20211209,19.18,4.52,93.69,Odisha
20211210,20.64,0.19,85.18,Odisha
20211211,20.65,0.0,83.47,Odisha
20211212,19.54,0.0,84.41,Odisha
20211213,19.15,0.0,80.07,Odisha
20211214,19.04,0.0,78.38,Odisha
20211215,18.44,0.0,75.59,Odisha
20211216,17.47,0.0,75.27,Odisha
20211217,17.35,0.0,74.56,Odisha
20211218,18.2,0.0,79.86,Odisha
20211219,17.01,0.0,78.22,Odisha
20211220,14.15,0.0,67.21,Odisha
20211221,13.27,0.0,66.82,Odisha
20211222,13.47,0.0,63.86,Odisha
20211223,15.33,0.0,59.5,Odisha
20211224,16.73,0.0,61.97,Odisha
20211225,17.6,0.0,75.88,Odisha
20211226,18.78,0.0,87.08,Odisha
20211227,19.02,0.0,87.24,Odisha
20211228,18.82,4.29,89.72,Odisha
20211229,18.99,9.72,89.7,Odisha
20211230,19.52,10.53,85.96,Odisha
20211231,19.42,0.05,83.65,Odisha
20220101,18.37,0.0,81.17,Odisha
20220102,17.35,0.0,75.82,Odisha
20220103,17.2,0.0,71.86,Odisha
20220104,17.93,0.0,71.68,Odisha
20220105,18.23,0.0,74.55,Odisha
20220106,18.9,0.0,73.57,Odisha
20220107,18.71,0.0,79.06,Odisha
20220108,18.45,0.0,80.65,Odisha
20220109,18.58,0.0,78.04,Odisha
20220110,19.3,0.02,76.61,Odisha
20220111,19.44,12.68,83.01,Odisha
20220112,18.02,12.51,92.36,Odisha
20220113,18.15,2.86,91.29,Odisha
20220114,18.04,4.5,92.51,Odisha
20220115,18.15,0.15,81.9,Odisha
20220116,18.17,0.0,77.27,Odisha
20220117,16.63,0.0,76.21,Odisha
20220118,15.97,0.0,71.75,Odisha
20220119,16.11,0.0,66.07,Odisha
20220120,16.63,0.0,63.13,Odisha
20220121,18.47,0.0,61.95,Odisha
20220122,19.03,0.0,73.12,Odisha
20220123,19.8,4.66,83.27,Odisha
20220124,19.38,1.83,80.65,Odisha
20220125,17.94,0.0,77.39,Odisha
20220126,16.96,0.0,75.48,Odisha
20220127,14.87,0.0,70.6,Odisha
20220128,13.92,0.0,66.65,Odisha
20220129,13.72,0.0,62.86,Odisha
20220130,14.8,0.0,62.66,Odisha
20220131,16.8,0.0,59.47,Odisha
20220201,17.73,0.0,59.46,Odisha
20220202,18.89,0.0,56.88,Odisha
20220203,19.68,0.27,65.8,Odisha
20220204,19.54,9.69,86.0,Odisha
20220205,16.32,0.0,61.26,Odisha
20220206,16.93,0.0,55.11,Odisha
20220207,17.83,0.0,54.44,Odisha
20220208,18.44,0.0,53.19,Odisha
20220209,18.8,0.0,67.33,Odisha
20220210,18.69,0.12,79.33,Odisha
20220211,18.1,0.0,68.41,Odisha
20220212,17.52,0.0,54.36,Odisha
20220213,18.63,0.0,50.93,Odisha
20220214,19.71,0.0,45.76,Odisha
20220215,20.0,0.0,45.93,Odisha
20220216,20.41,0.0,54.73,Odisha
20220217,21.06,0.16,68.0,Odisha
20220218,21.15,0.01,61.3,Odisha
20220219,21.57,0.0,51.22,Odisha
20220220,22.22,3.95,63.96,Odisha
20220221,21.3,0.01,51.21,Odisha
20220222,21.92,0.0,43.22,Odisha
20220223,22.09,0.0,71.64,Odisha
20220224,23.7,0.0,70.52,Odisha
20220225,24.1,0.75,69.91,Odisha
20220226,23.79,1.41,66.88,Odisha
20220227,24.28,0.03,59.61,Odisha
20220228,25.45,0.0,52.05,Odisha
20220301,25.73,0.37,52.49,Odisha
20220302,25.03,0.18,59.86,Odisha
20220303,25.09,0.0,60.1,Odisha
20220304,25.44,0.0,50.87,Odisha
20220305,25.73,0.0,55.85,Odisha
20220306,25.49,0.0,47.16,Odisha
20220307,25.44,0.0,54.93,Odisha
20220308,25.34,0.0,50.11,Odisha
20220309,25.82,0.0,39.72,Odisha
20220310,26.12,0.0,44.29,Odisha
20220311,26.28,0.0,44.97,Odisha
20220312,26.19,0.0,46.2,Odisha
20220313,25.89,0.0,37.08,Odisha
20220314,27.85,0.0,30.03,Odisha
20220315,28.57,0.0,30.44,Odisha
20220316,29.14,0.0,34.3,Odisha
20220317,29.07,0.0,49.41,Odisha
20220318,28.66,0.0,54.08,Odisha
20220319,28.19,0.0,48.36,Odisha
20220320,28.9,0.0,51.62,Odisha
20220321,29.52,0.0,55.18,Odisha
20220322,30.65,0.0,53.33,Odisha
20220323,30.64,0.0,51.31,Odisha
20220324,30.38,0.0,47.32,Odisha
20220325,30.59,0.0,49.09,Odisha
20220326,31.72,0.0,41.96,Odisha
20220327,31.29,0.0,32.26,Odisha
20220328,30.59,0.0,26.65,Odisha
20220329,31.04,0.0,25.17,Odisha
20220330,31.5,0.0,36.57,Odisha
20220331,31.46,0.0,54.7,Odisha
20220401,31.95,0.0,53.54,Odisha
20220402,32.32,0.0,48.9,Odisha
20220403,31.95,0.0,54.48,Odisha
20220404,31.77,0.0,52.99,Odisha
20220405,31.68,0.0,51.34,Odisha
20220406,31.81,0.05,49.47,Odisha
20220407,31.63,0.45,49.1,Odisha
20220408,32.14,0.1,39.51,Odisha
20220409,32.78,0.16,40.07,Odisha
20220410,33.43,0.0,36.89,Odisha
20220411,33.86,0.0,35.53,Odisha
20220412,34.12,0.02,35.04,Odisha
20220413,34.09,0.34,39.14,Odisha
20220414,34.97,0.0,33.58,Odisha
20220415,35.26,0.0,28.21,Odisha
20220416,35.34,0.01,29.9,Odisha
20220417,35.16,0.05,34.82,Odisha
20220418,35.05,0.01,31.36,Odisha
20220419,34.18,0.64,39.29,Odisha
20220420,34.83,0.0,39.9,Odisha
20220421,34.07,0.19,47.45,Odisha
20220422,34.54,0.21,38.01,Odisha
20220423,35.14,0.0,31.26,Odisha
20220424,35.37,0.0,29.65,Odisha
20220425,35.31,0.02,24.64,Odisha
20220426,35.46,0.0,26.79,Odisha
20220427,35.43,0.0,30.96,Odisha
20220428,35.88,0.0,31.06,Odisha
20220429,35.86,0.0,27.08,Odisha
20220430,35.62,0.0,36.79,Odisha
20220501,34.72,0.05,42.4,Odisha
20220502,34.63,0.12,41.7,Odisha
20220503,34.6,2.13,47.69,Odisha
20220504,33.94,4.84,50.66,Odisha
20220505,33.15,3.78,52.16,Odisha
20220506,31.49,13.45,58.29,Odisha
20220507,32.8,0.04,47.5,Odisha
20220508,32.35,0.04,50.69,Odisha
20220509,30.9,0.41,57.77,Odisha
20220510,29.07,9.93,72.96,Odisha
20220511,29.67,2.4,68.65,Odisha
20220512,31.36,0.52,62.55,Odisha
20220513,32.85,0.03,56.13,Odisha
20220514,33.99,0.01,53.56,Odisha
20220515,33.36,0.39,57.74,Odisha
20220516,33.21,3.78,58.78,Odisha
20220517,33.91,0.01,52.6,Odisha
20220518,32.74,0.14,56.7,Odisha
20220519,33.72,0.09,51.42,Odisha
20220520,34.91,0.03,47.76,Odisha
20220521,35.61,5.62,44.81,Odisha
20220522,33.38,10.54,51.59,Odisha
20220523,33.13,6.4,53.42,Odisha
20220524,31.62,10.9,58.73,Odisha
20220525,32.62,1.29,47.71,Odisha
20220526,33.18,0.35,40.59,Odisha
20220527,33.46,0.59,44.8,Odisha
20220528,34.83,1.14,39.74,Odisha
20220529,35.65,1.12,40.98,Odisha
20220530,34.39,2.96,48.58,Odisha
20220531,34.8,0.04,43.8,Odisha
20220601,32.91,1.37,53.71,Odisha
20220602,33.79,0.1,52.76,Odisha
20220603,33.19,0.1,58.48,Odisha
20220604,33.13,1.15,57.24,Odisha
20220605,32.19,0.48,58.92,Odisha
20220606,32.29,0.38,52.84,Odisha
20220607,33.51,0.0,50.97,Odisha
20220608,33.37,2.08,53.91,Odisha
20220609,32.47,0.99,60.07,Odisha
20220610,33.55,0.2,50.64,Odisha
20220611,33.22,0.09,48.57,Odisha
20220612,34.35,0.02,44.76,Odisha
20220613,32.32,0.0,48.15,Odisha
20220614,33.34,3.9,47.65,Odisha
20220615,29.52,14.43,73.88,Odisha
20220616,29.34,6.45,75.23,Odisha
20220617,30.06,1.98,67.48,Odisha
20220618,28.68,35.52,78.87,Odisha
20220619,28.97,11.3,76.56,Odisha
20220620,28.12,5.05,81.25,Odisha
20220621,28.5,3.08,74.84,Odisha
20220622,28.83,4.91,71.71,Odisha
20220623,28.03,13.91,77.32,Odisha
20220624,27.89,9.95,80.98,Odisha
20220625,27.9,12.5,81.02,Odisha
20220626,28.91,0.53,73.74,Odisha
20220627,29.51,0.7,71.79,Odisha
20220628,29.79,1.6,72.56,Odisha
20220629,30.18,2.18,71.95,Odisha
20220630,29.86,0.84,72.87,Odisha
20220701,28.94,7.67,76.93,Odisha
20220702,27.9,14.7,86.01,Odisha
20220703,27.95,24.45,84.26,Odisha
20220704,27.29,22.7,86.9,Odisha
20220705,26.81,17.82,86.86,Odisha
20220706,27.52,6.39,85.63,Odisha
20220707,27.31,5.96,87.01,Odisha
20220708,27.61,14.42,87.74,Odisha
20220709,26.67,11.38,88.76,Odisha
20220710,26.81,10.33,89.15,Odisha
20220711,27.3,12.58,88.28,Odisha
20220712,28.26,20.87,86.41,Odisha
20220713,27.39,28.8,88.61,Odisha
20220714,27.39,22.15,87.1,Odisha
20220715,27.86,12.06,86.27,Odisha
20220716,28.19,13.28,86.94,Odisha
20220717,27.53,23.24,87.8,Odisha
20220718,27.55,16.0,87.13,Odisha
20220719,27.48,4.29,81.09,Odisha
20220720,27.25,2.63,84.97,Odisha
20220721,27.7,3.04,87.0,Odisha
20220722,27.57,11.5,88.97,Odisha
20220723,27.78,7.76,87.88,Odisha
20220724,26.85,6.89,88.61,Odisha
20220725,26.81,7.31,88.71,Odisha
20220726,26.81,6.31,87.85,Odisha
20220727,27.06,0.53,85.22,Odisha
20220728,27.82,5.42,83.59,Odisha
20220729,28.45,7.34,82.08,Odisha
20220730,28.49,1.69,83.09,Odisha
20220731,28.4,0.74,84.55,Odisha
20220801,27.72,2.23,86.14,Odisha
20220802,28.53,3.31,81.27,Odisha
20220803,27.76,3.68,86.42,Odisha
20220804,27.12,1.06,84.34,Odisha
20220805,27.62,5.49,85.24,Odisha
20220806,27.82,16.88,86.86,Odisha
20220807,27.03,21.66,90.05,Odisha
20220808,26.84,15.64,88.15,Odisha
20220809,27.9,43.1,86.76,Odisha
20220810,26.69,38.6,88.74,Odisha
20220811,26.64,13.93,88.19,Odisha
20220812,26.63,18.78,88.96,Odisha
20220813,26.79,53.12,91.69,Odisha
20220814,27.05,40.14,88.59,Odisha
20220815,26.48,21.53,89.38,Odisha
20220816,27.03,0.31,86.87,Odisha
20220817,27.14,0.26,88.1,Odisha
20220818,26.98,16.51,91.47,Odisha
20220819,26.3,50.18,93.67,Odisha
20220820,26.38,22.76,92.18,Odisha
20220821,26.88,10.65,86.94,Odisha
20220822,27.03,3.51,86.05,Odisha
